"Abbey Park","Abbey Park",52.645191,-1.132222
"Penallta juniors","Parc Penallta Country Park",51.644903,-3.245668
"Penallta","Penallta House",51.644889,-3.245679
"Pendle","Holt House Playing Fields",53.863571,-2.18011
"Penistone","Penistone Show Ground",53.526568,-1.635407
"Pennington Flash","Pennington Flash",53.491608,-2.542745
"Penrhyn","Penrhyn Castle",53.226852,-4.094495
"Penrith","Frenchfiel Sports Centre",54.658026,-2.720532
"Penrose","Penrose",50.096824,-5.281819
"Penryn Campus","Penryn Campus",50.170244,-5.124008
"Peoples Park juniors","Peoples Park",51.681659,-4.16873
"People’s Park juniors, Halifax","People’s Park",53.720161,-1.873584
"Perry Hall","Perry Hall Park",52.52486,-1.911825
"Perth juniors","South Inch",56.391357,-3.435321
"Perth","North Inch and Riverside parks",56.40515,-3.435422
"Peter Pan juniors","Peter Pan Park",53.738674,-0.402106
"Peter Pan","Peter Pan Park",53.73833,-0.402181
"Phear Park juniors","Phear Park Playing Fields",50.625669,-3.402433
"Philips Park","Philips Park",53.488346,-2.192484
"Phoenix juniors","Phoenix Park",53.336051,-2.683428
"Phoenix","Phoenix Park",53.337865,-2.681623
"Pilrig Park juniors","Pilrig Park juniors",55.968438,-3.181613
"Pinehill juniors","Pinehill Park",51.948308,-0.264145
"Pinner Village Gardens juniors","Pinner Village Gardens",51.588085,-0.377882
"Pitshanger juniors","Pitshanger Park",51.528578,-0.318553
"Plas Newydd juniors","Plas Newydd House and Garden",53.202361,-4.217883
"Play Close Park juniors","Play Close Park",52.762765,-0.886281
"Plean","Plean Country Park",56.057791,-3.881607
"Plymvalley","Plymbridge Woods",50.409091,-4.079618
"Pocket","Pocket Park",52.214797,-0.275327
"Polkemmet Country","Polkemmet Country Park",55.866214,-3.720256
"Pollok","Pollok Park, Glasgow",55.82992,-4.307882
"Pomphrey Hill","Pomphrey Hill Playing Fields",51.479321,-2.47805
"Pont y Bala","Lower Tryweryn",52.912396,-3.593199
"Pontefract juniors","Pontefract Park",53.696394,-1.329962
"Pontefract","Pontefract Racecourse",53.697922,-1.325197
"Pontypool juniors","Pontypool Park",51.701218,-3.035392
"Pontypool","Pontypool Park",51.699213,-3.028573
"Pontypridd juniors","Ynysangharad War Memorial Park",51.601625,-3.337015
"Pontypridd","Ynysangharad War Memorial Park",51.602009,-3.339028
"Poole","Poole Park, Poole",50.720348,-1.968876
"Poolsbrook","Poolsbrook Country Park",53.259118,-1.348842
"Porthcawl Promenade juniors","Porthcawl Promenade juniors",51.474531,-3.702867
"Porthcawl","Porthcawl Seafront",51.476331,-3.705976
"Portishead Esplanade juniors","Portishead Esplanade juniors",51.493384,-2.772316
"Portobello","Figgate Park",55.950689,-3.122656
"Portrush juniors","East Strand Beach",55.205011,-6.648452
"Portrush","East Strand Beach, Portrush",55.204638,-6.648788
"Portsmouth Lakeside","Lakeside North Harbour",50.840654,-1.08157
"Potternewton","Potternewton Park",53.818446,-1.526274
"Prestatyn Prom juniors","Nova Centre",53.342584,-3.412461
"Preston Park juniors","Preston Park",50.84122,-0.147668
"Preston Park","Preston Park",50.841557,-0.148616
"Preston","Avenham and Miller Parks",53.751374,-2.703902
"Prestwick Oval juniors","Prestwick Oval, St Ninian’s Park",55.493409,-4.612539
"Princes","Princes Park, Liverpool",53.386456,-2.956975
"Priory Park juniors","Priory Park",51.585754,-0.125671
"Prospect juniors","Prospect juniors",51.44823,-1.007716
"Prospect","Prospect Park",51.448386,-1.00741
"Prudhoe Riverside juniors","Tyne Riverside Country Park",54.96663,-1.865981
"Prudhoe Riverside","Tyne Riverside Country Park",54.968071,-1.863141
"Pymmes juniors","Pymmes juniors",51.61618,-0.067444
"Pymmes","Pymmes Park, Edmonton",51.61887,-0.066953
"Quakers Walk","Quakers Walk",51.355501,-1.99217
"Queen Elizabeth","Queen Elizabeth Country Park",50.956372,-0.978384
"Queen Elizabeth’s Grammar School","Queen Elizabeth's Grammar School",53.212621,-0.121553
"Queens Park juniors, Crewe","Queens Park",53.098025,-2.471379
"Queen’s Parade juniors, Aldershot","Polo Fields",51.265723,-0.755695
"Queen’s Park juniors, Bolton","Queen’s Park",53.577613,-2.444706
"Queen’s Park juniors, Brighton","Queen’s Park juniors, Brighton",50.824962,-0.124903
"Queen’s Park juniors, London","Queen’s Park",51.534733,-0.21127
"Queen’s Park juniors, Rochdale","Queen’s Park",53.601254,-2.215383
"Queen’s, Belfast","Queen's Uni Sport, Upper Malone",54.555092,-5.963387
"Queen’s, Glasgow","Queen’s Park",55.833509,-4.270076
"Radnor Park juniors","Radnor Park juniors",51.084168,1.171274
"Ramsbottom juniors","Nuttall Park",53.643199,-2.312222
"Raphael","Raphael Park",51.585798,0.19249
"Ravenswood Primary School juniors","Ravenswood Community Primary School",52.029965,1.19393
"Reading","Thames Riverside, Reading",51.460384,-0.941573
"Redcar juniors","Locke Park",54.61403,-1.080751
"Redcar","Locke Park, Redcar",54.615225,-1.07902
"Reigate Priory juniors","Reigate Priory Park",51.234222,-0.207922
"Reigate Priory","Priory Park",51.23435,-0.208644
"Rendlesham Forest","Rendlesham Forest",52.083267,1.428606
"Richmond Park","Richmond Park, Richmond upon Thames",51.451962,-0.292886
"Rickmansworth","Rickmansworth Aquadrome",51.633087,-0.47589
"Riddlesdown","Riddlesdown, Warlingham",51.318485,-0.079549
"Rising Sun","The Rising Sun Country Park",55.01998,-1.532028
"Riverfront","The Riverfront",51.588559,-2.993317
"Riverside Gardens juniors","Riverside Gardens",53.928064,-1.824719
"Riverside Walk","Riverside Walk",52.075981,-3.127035
"Riverside juniors","Riverside Park",54.854016,-1.562895
"Riverside juniors, Ballymoney","Riverside Park",55.068821,-6.507974
"Riverside juniors, St Neots","Riverside Park",52.223022,-0.275562
"Riverside","Riverside Park, Chester-le-Street",54.853983,-1.563277
"Riversley Park juniors","Riversley Park",52.518482,-1.465487
"Roberts Park","Roberts Park",53.841468,-1.793275
"Roding Valley juniors","Roding Valley Recreational Park",51.638642,0.066561
"Roding Valley","Roding Valley Recreation Ground",51.638607,0.066415
"Rogiet juniors","Rogiet Countryside Park",51.583509,-2.783555
"Rogiet","Rogiet Countryside Park",51.583268,-2.779965
"Rosehill Victoria juniors","Rosehill Victoria Park",53.469739,-1.340071
"Rosliston","Rosliston Forestry Centre",52.754526,-1.639681
"Ross-on-Wye","Ross-on-Wye Sports Centre",51.912943,-2.594417
"Rossmere juniors","Rossmere Park",54.661422,-1.226339
"Rostrevor","Kilbroney Park",54.099486,-6.193448
"Rothay Park","Rothay Park",54.431563,-2.969788
"Rother Valley","Rother Valley Country Park",53.341508,-1.320226
"Rotherham","Rotherham",53.430538,-1.343218
"Rothwell","Springhead Park",53.750032,-1.473456
"Rouken Glen juniors","Rouken Glen Park",55.79831,-4.316869
"Round Lake juniors","Round Lake juniors",54.382383,-7.321047
"Roundhay juniors","Roundhay Park",53.836822,-1.503689
"Roundhay","Roundhay Park, Leeds",53.83828,-1.496007
"Roundshaw Downs","Roundshaw Downs, near South Croydon",51.352253,-0.11872
"Royal Tunbridge Wells","Dunorlan Park",51.133614,0.284851
"Ruchill","Ruchill Park",55.884538,-4.276162
"Rugby","Whinfield Recreation Ground",52.37318,-1.238464
"Rushcliffe juniors","Rushcliffe County Park",52.88217,-1.14978
"Rushcliffe","Rushcliffe Country Park",52.882497,-1.149104
"Rushmere","Rushmere Country Park",51.947057,-0.674095
"Rushmoor","Queens Avenue",51.265798,-0.755847
"Ruthin Memorial Playing Fields","Ruthin Memorial Playing Fields",53.115985,-3.317265
"Rutland Water juniors","The Waterside Cafe",52.646012,-0.621111
"Rutland Water","Rutland Water Reservoir",52.643712,-0.624447
"Ryelands Park juniors","Ryelands Park",54.05797,-2.806648
"Salcey Forest","Salcey Forest",52.159223,-0.841556
"Sale Water","Sale Water Park",53.429585,-2.294545
"Salford juniors","Buille Hill Park",53.490729,-2.3054
"Salisbury Field juniors","Salisbury Field",53.399798,-2.349137
"Salisbury","Churchill Gardens",51.061528,-1.789858
"Salt Hill juniors","Salt Hill Park",51.513437,-0.605853
"Saltaire juniors","Roberts Park",53.841292,-1.792205
"Saltwell juniors","Saltwell Park",54.943934,-1.605372
"Sandall Park juniors","Sandall Park",53.544308,-1.087935
"Sandall Park","Sandall Park",53.544969,-1.089474
"Sandhurst Memorial","Sandhurst Memorial Park",51.343825,-0.791694
"Sandringham","Sandringham Royal Park",52.829752,0.504942
"Sandwell Valley","Sandwell Park Farm",52.521531,-1.97579
"Sandy Water","Sandy Water Park",51.680293,-4.174644
"Savill Garden juniors","The Savill Garden, Windsor Great Park",51.429022,-0.595936
"Scunthorpe","Central Park",53.581755,-0.656476
"Seaford Beach","Newhaven and Seaford Sailing Club",50.778986,0.079566
"Seaton","Seaton Esplanade",50.703349,-3.072064
"Sedgefield juniors","Hardwick Park",54.653037,-1.466979
"Sedgefield","Hardwick Park, Sedgefield",54.653008,-1.466289
"Selby","Selby",53.751824,-1.078398
"Sence Valley Forest Park","Sence Valley Forest Park",52.696067,-1.408816
"Seven Fields","Seven Fields Nature Reserve and Penhill Sports Fie",51.586619,-1.781711
"Severn Bridge","Severn Bridge",51.619014,-2.664531
"Severn Valley Country","Severn Valley Country Park",52.453316,-2.364842
"Sewerby","Sewerby Hall and Gardens, Bridlington",54.103268,-0.160761
"Seymour Park juniors","Seymour Park",53.458263,-2.273257
"Sharpham Estate","Sharpham Estate",50.424904,-3.682105
"Sharpham Road Playing Fields","Sharpham Road Playing Fields",51.279496,-2.793181
"Sheffield Castle","Manor Fields Park",53.366782,-1.436827
"Sheffield Olympic Legacy Park juniors","Sheffield Olympic Legacy Park",53.395364,-1.426294
"Shepton Mallet","Collett Park",51.187513,-2.542461
"Sheringham","Sheringham Park",52.928775,1.180601
"Sherwood Pines","Sherwood Pines Forest Park",53.165828,-1.084839
"Shipley Country juniors","Shipley Country Park",53.000011,-1.359757
"Shipley Country","Shipley Country Park",53.008339,-1.359978
"Shorne Woods","Shorne Woods Country Park",51.404426,0.418618
"Shrewsbury juniors","Quarry Park",52.704425,-2.750059
"Shrewsbury","The Quarry",52.706942,-2.75921
"Silksworth","Silksworth Sports Centre, Sunderland",54.883911,-1.409099
"Silloth Promenade","Silloth Promenade",54.873987,-3.387605
"Simmons Park","Simmons Park",50.734898,-3.996543
"Sittingbourne","Milton Creek Country Park",51.354976,0.740569
"Sixfields Upton","Upton Country Park",52.228528,-0.942236
"Sixmilewater","Sixmilewater Park",54.750004,-5.998945
"Sizewell","Beach car park",52.210167,1.622193
"Skelmersdale juniors","The Amphitheatre",53.550389,-2.776333
"Skinadin","Skinadin",57.259099,-5.941175
"Skipton","Aireville Park",53.961331,-2.030004
"Slades juniors","Slades Park",50.747157,-1.8948
"Sloughbottom","Sloughbottom Park,",52.647255,1.266994
"Snowden Field","Snowden Field",52.673995,-0.164731
"Soham Village College","Soham Village College",52.329737,0.338064
"Somerdale Pavilion","Somerdale Pavilion",51.426469,-2.495689
"South Beach Estate juniors","South Beach Estate Playing Fields",55.109737,-1.516252
"South Manchester juniors","Platt Fields Park",53.448952,-2.22633
"South Manchester","Platt Fields Park",53.446072,-2.224689
"South Norwood","South Norwood Country Park",51.396111,-0.059908
"South Oxhey","South Oxhey Playing Fields",51.631433,-0.393135
"South Park juniors","South Park",54.514933,-1.561141
"South Shields","South Shields",54.995687,-1.408052
"South Woodham Ferrers","Marsh Farm Country Park",51.631642,0.613014
"Southall","Southall Park",51.509737,-0.36957
"Southampton Common juniors","Southampton Common",50.92606,-1.41205
"Southampton juniors","Riverside Park",50.933059,-1.373988
"Southampton","Southampton Common",50.923624,-1.407766
"Southend","Gunners Park",51.523431,0.787526
"Southern Town juniors","Southern Town juniors",51.65874,-1.287818
"Southport","Hesketh Park",53.656276,-2.985341
"Southsea","Southsea Esplanade",50.785432,-1.046276
"Southwark","Southwark Park",51.494242,-0.053151
"Southwick Country Park","Southwick Country Park",51.306461,-2.234092
"Spencer Park juniors","Spencer Park",52.296022,-0.603776
"Spiceball Country Park juniors","Spiceball Country Park juniors",52.065971,-1.335302
"Springburn juniors","Springburn Park",55.890969,-4.225577
"Springburn","Springburn Park",55.889857,-4.224823
"Squerryes Winery","Squerryes Winery",51.275986,0.08667
"St Albans","Verulam Park, St Albans",51.75193,-0.355371
"St Andrews","Craigtoun Country Park",56.317711,-2.838234
"St Helens","Victoria Park",53.46322,-2.744088
"St Mary’s","Bridport FC, St.Mary’s Field",50.729456,-2.760744
"St Nicholas juniors","St Nicholas’ Park",52.281165,-1.579675
"Stamford Park","Stamford Park",53.490901,-2.066163
"Stanley Park juniors","Stanley Park",53.43405,-2.965534
"Staveley juniors","Staveley Welfare Cricket Club",53.270608,-1.336668
"Stevenage juniors","Hampson Park",51.913566,-0.186637
"Stevenage","Six Hills Way",51.902634,-0.17993
"Stevens Park juniors","Stevens Park",52.447903,-2.115605
"Stewart","Stewart Park, Middlesbrough",54.53809,-1.203561
"Stirling juniors","Kings Park",56.113824,-3.946307
"Stockley Country","Stockley Country Park",51.51492,-0.458739
"Stokes Bay juniors","Stokes Bay Promenade",50.781474,-1.153797
"Stonehaven","Mineralwell Park",56.969993,-2.212502
"Stonehouse juniors","Oldends Lane Playing Fields",51.752965,-2.287006
"Stonehouse","Oldends Lane Playing Fields",51.752554,-2.287804
"Stopline Way juniors","Stopline Way",50.791451,-2.992325
"Storeys Field","Storeys Field",52.219098,0.089579
"Stormont","Stormont Estate",54.598318,-5.837749
"Stowmarket Recreation Ground juniors","Stowmarket Recreation Ground",52.188853,0.989594
"Stratford Park, Stroud","Stratford Park",51.74897,-2.225007
"Stratford-upon-Avon Rec juniors","The Recreation Ground",52.187298,-1.703316
"Stratford-upon-Avon","Stratford-upon-Avon",52.184998,-1.701445
"Strathaven juniors","Strathaven juniors",55.679393,-4.069961
"Strathclyde","Strathclyde Country Park",55.789631,-4.031425
"Street","Strode College Sports Centre",51.129515,-2.729089
"Stretford","Longford Park",53.446121,-2.290281
"Sunny Hill","Sunny Hill Park",51.598193,-0.229717
"Surbiton juniors","Alexandra Recreation Ground",51.384716,-0.288601
"Sutcliffe","Sutcliffe Park Nature Reserve",51.454343,0.026739
"Sutton Lawn juniors","Sutton Lawn",53.124273,-1.253116
"Sutton Manor","Sutton Manor Colliery",53.411392,-2.726901
"Sutton Park","Sutton Park",52.558716,-1.844552
"Swadlincote juniors","Maurice Lea Memorial Park",52.764399,-1.557414
"Swaffham","The Nicolas Hamond Academy Sports Fields",52.638607,0.688461
"Swanley","Swanley Park",51.404175,0.17519
"Swanscombe Heritage Park juniors","Swanscombe Heritage Park juniors",51.446948,0.300462
"Swansea Bay","Swansea Bay",51.611029,-3.967061
"Swansea Prom juniors","Swansea Prom",51.611368,-3.965801
"Talkin Tarn Country Park","Talkin Tarn Country Park",54.924753,-2.707392
"Tamar Lakes","Upper Tamar Lakes",50.879837,-4.433418
"Tamar Trails","Tamar Trails Centre",50.535163,-4.201763
"Tamworth Castle Grounds","Tamworth Castle Grounds",52.630232,-1.695214
"Tawd Valley","Tawd Valley Park",53.550281,-2.775829
"Teifi Marshes Nature Reserve","Teifi Marshes Nature Reserve",52.073638,-4.648047
"Teignmouth Promenade","Teignmouth Promenade",50.544428,-3.494987
"Telford juniors","Telford Town Park",52.671256,-2.445683
"Telford","Telford Town Park",52.67123,-2.447934
"Temple Newsam juniors","Temple Newsam Estate",53.784563,-1.45791
"Temple Newsam","Temple Newsam Estate",53.784781,-1.456461
"Tetbury Goods Shed","Tetbury Goods Shed",51.637222,-2.155818
"Tewkesbury","Tewkesbury",51.987666,-2.159373
"Thames Path, Woolwich","Thames Path, Woolwich",51.49615,0.076671
"The Cinder Track","Caedmon College Whitby",54.4779,-0.620751
"The Fisherman‘s Walk","The Fisherman‘s Walk",54.868789,-6.481169
"The Great Field juniors","The Great Field",50.71323,-2.458209
"The Great Field","The Great Field",50.713642,-2.458095
"The Leas","The Leas",51.434038,0.80213
"The Meadows juniors","The Meadows",55.940327,-3.184283
"The Mystery juniors","The Mystery Park",53.393593,-2.922804
"The Old Showfield","The Old Showfield",51.236186,-2.308238
"The Pastures","The Pastures",55.418455,-1.705393
"The Plens","The Plens",52.446215,-0.81857
"The Station Yard juniors","The Station Yard",54.402135,-1.727371
"The Wammy","The Wammy",53.017811,-2.238701
"The Waterfront juniors","Les Jardins de la Mer",49.186471,-2.115936
"The Wirral Way juniors","Wirral Way/Park Fields",53.293748,-3.075869
"Thetford","Abbey Meadows",52.4156,0.743766
"Thomas Mills","Thomas Mills High School",52.228375,1.325981
"Thonock Lane Farm","Thonock Lane Farm",53.421158,-0.763594
"Thornbury","Mundy Playing Fields",51.606368,-2.530114
"Thornham Walks","Thornham Walks",52.304311,1.077504
"Thorp Perrow","Thorp Perrow",54.261285,-1.6042
"Thoulstone","Thoulstone",51.231618,-2.227571
"Three Brooks","Three Brooks",51.531366,-2.53918
"Thurrock","Pyramid Centre",51.491427,0.363436
"Thurso","Thurso Boating Pond",58.589573,-3.521554
"Tidworth","Tidworth Park",51.224947,-1.667571
"Tilgate juniors","Tilgate Park",51.095839,-0.175976
"Tilgate","Tilgate Park, Crawley",51.097,-0.175623
"Tollcross","Tollcross",55.847494,-4.179461
"Tolson juniors","Ravensknowle Park",53.645008,-1.755604
"Tonbridge juniors","Tonbridge Farm Sportsground",51.20977,0.270291
"Tonbridge","Juddians Rugby Club",51.197605,0.270174
"Tooting Common juniors","Tooting Common",51.434698,-0.147709
"Tooting Common","Tooting Common",51.433342,-0.14677
"Torbay Velopark juniors","Torbay Velopark",50.423563,-3.564283
"Torbay Velopark","Torbay Velopark",50.423441,-3.564297
"Torridge juniors","Victoria Park",51.023418,-4.203435
"Torvean juniors","Torvean Park",57.462625,-4.246426
"Torvean","Torvean Park",57.462669,-4.24886
"Town Moor juniors","Newcastle Town Moor",54.98383,-1.619189
"Town Moor","Exhibition Park, Newcastle",54.988451,-1.617143
"Trelai Park","Trelai Park",51.478969,-3.232766
"Trelissick","Kilbroney Park",50.217331,-5.02826
"Tremorfa","Tremorfa Park",51.486237,-3.132727
"Trentham Gardens","Trentham Gardens",52.963874,-2.199424
"Troon","South Beach Esplanade",55.541413,-4.670058
"Tyne Green juniors","Tyne Green",54.978143,-2.100541
"Tyne Green","Tyne Green",54.977878,-2.101526
"Uckfield","Uckfield Rugby Club",50.977857,0.11306
"University Parks","University Parks",51.761468,-1.251068
"University of Northampton","University of Northampton",52.230017,-0.886741
"University of Stirling","University of Stirling",56.147968,-3.923762
"Uppermill juniors","Saddleworth Pool & Leisure Centre",53.547393,-2.00217
"Upton Court","Upton Court Park",51.49616,-0.577525
"Upton House juniors","Upton Country Park",50.734515,-2.012474
"Upton House","Upton Country Park",50.734891,-2.013428
"Ury Riverside","Ury Riverside Park",57.291953,-2.372062
"Valentines","Valentines Park, Redbridge",51.56749,0.07198
"Valley","Valley Leisure Centre",54.659949,-5.928342
"Vermuyden Way","Vermuyden Way",53.561636,-0.848034
"Verulamium juniors","Verulamium Park",51.750365,-0.354946
"Vicar Water Country Park","Vicar Water Country Park",53.158738,-1.120002
"Victoria Dock","Victoria Dock",51.505363,0.018775
"Victoria Jubilee juniors","Victoria Jubilee juniors",54.701027,-1.60786
"Victoria Park juniors, Haslingden","Victoria Park juniors, Haslingden",53.69812,-2.324982
"Victoria juniors, Glasgow","Victoria Park",55.87731,-4.332751
"Victoria juniors, Macclesfield","Victoria Park",53.261537,-2.116662
"Victoria juniors, St Helens","Victoria, St Helens",53.462249,-2.745791
"Victoria juniors, Stretford","Victoria juniors, Stretford",53.44842,-2.311522
"Victoria","Victoria Park",55.877504,-4.332347
"Vogrie","Vogrie Country Park",55.856879,-2.995012
"Wakefield Thornes juniors","Thornes Park",53.675544,-1.512695
"Wakefield Thornes","Thornes Park",53.672488,-1.509682
"Wakehurst","Wakehurst",51.066755,-0.088633
"Wallace","Wallace Park",54.516511,-6.036816
"Wallaceneuk","Wallaceneuk",55.585864,-2.448162
"Walmer and Deal Seafront","The Beach",51.2095,1.403179
"Walsall Arboretum","Walsall Arboretum",52.58725,-1.966252
"Walthamstow","Highams Park",51.602666,-0.007854
"Wanstead Flats","Wanstead Flats, Epping Forest",51.56078,0.014977
"War Memorial Park juniors","War Memorial Park",52.39198,-1.523984
"Ward End juniors","Ward End Playing Fields",52.49412,-1.836956
"Wardown juniors","Wardown Park",51.891775,-0.419099
"Warrington juniors","Orford Jubilee Neighbourhood Hub",53.405344,-2.587904
"Warrington","Victoria Park",53.384221,-2.574685
"Warwick Racecourse","Warwick Racecourse",52.280789,-1.595954
"Washingbay Wetlands juniors","Washingbay Wetlands juniors",54.535774,-6.612024
"Watergrove","Watergrove Reservoir",53.657034,-2.131777
"Waterloo Park juniors","Waterloo Park",52.644457,1.28857
"Waterlooville juniors","Jubilee Park",50.888467,-1.032861
"Watermead Country Park juniors","Watermead Country Park",52.690373,-1.104073
"Watermead Country Park","Watermead Country Park",52.690658,-1.103213
"Watermeadows","Watermeadows",52.13458,-0.988391
"Waterworks juniors","Waterworks Park",54.619011,-5.944873
"Waterworks","Waterworks, North Belfast",54.619299,-5.942613
"Watton Sports Centre juniors","Watton Sports Centre juniors",52.57628,0.825872
"Wednesfield juniors","Wednesfield Park",52.602455,-2.083638
"Wendover Woods","Wendover Woods",51.76894,-0.716782
"Wepre juniors","Wepre juniors",53.206025,-3.057944
"Wepre","Wepre Park",53.205552,-3.056846
"West End juniors","West End Park",52.549357,0.084218
"West Links","West Links Park",56.551299,-2.602859
"West Lothian Cycle Circuit juniors","West Lothian Cycle Circuit",55.967387,-3.62613
"Westmill","Westmill Farm",51.821422,-0.060813
"Weston-super-Mare juniors","Weston-super-Mare",51.364772,-2.907495
"Wetherby","Wetherby Sports Association",53.925673,-1.392197
"Weymouth juniors","Lodmoor Country Park",50.627396,-2.449547
"Weymouth","Lodmoor County Park",50.625242,-2.447795
"Whaley Bridge juniors","Whaley Bridge Memorial Park",53.327225,-1.987771
"Whinlatter Forest","Whinlatter Forest Park",54.610017,-3.22446
"Whitehaven","Whitehaven Cycle Track,",54.524733,-3.573636
"Whitekirk Hill","Whitekirk Hill",56.033364,-2.644542
"Whitelands Farm juniors","Whitelands Farm Sports Ground",51.89042,-1.176072
"Whiteley","Whiteley Meadowside",50.884669,-1.250819
"Whitley Bay juniors","Whitley Bay",55.0498,-1.447679
"Whitley Bay","Whitley Bay Links Common",55.048875,-1.448736
"Whitstable juniors","Tankerton Slopes",51.364939,1.042448
"Whitstable","Whitstable Promenade",51.365295,1.041942
"Wickford Memorial","Wickford Memorial Park",51.619452,0.535186
"Wicksteed juniors","Wicksteed Park",52.384064,-0.710759
"Widnes juniors","Victoria Park",53.37434,-2.730313
"Widnes","Victoria Park",53.374508,-2.730069
"Wilmslow juniors","The Carrs",53.331301,-2.231746
"Wilmslow","The Carrs Park",53.331288,-2.231588
"Wilson’s School juniors","Wilson’s School juniors",51.35974,-0.127456
"Wilton Park juniors","Wilton Park",53.724774,-1.649461
"Wimbledon Common","Wimbledon Common",51.442078,-0.232215
"Wimbledon Park juniors","Wimbledon Park",51.440582,-0.206632
"Wimpole Estate juniors","Wimple Estate",52.14024,-0.047103
"Wimpole Estate","Wimpole Estate",52.140442,-0.047207
"Winchcombe juniors","Winchcombe juniors",51.961777,-1.963881
"Winchester juniors","North Walls Recreation Ground",51.069724,-1.310091
"Winchester","North Walls Recreation Ground",51.069286,-1.310849
"Windmill Hill juniors","Victoria Park",51.438601,-2.587142
"Windy Nook","Windy Nook Nature Park",54.940189,-1.563025
"Wirral Country Park juniors","Wirral Country Park",53.341642,-3.143621
"Wisbech juniors","Wisbech Park",52.66664,0.166007
"Wisbech","Wisbech Park",52.666891,0.166294
"Withernsea Promenade","Withernsea Promenade",53.728574,0.038024
"Witney","West Witney Sports & Social Club",51.789974,-1.513356
"Witton Park juniors","Witton Park juniors",53.740107,-2.518541
"Witton","Witton Country Park",53.74055,-2.517211
"Woking juniors","Woking Park",51.311946,-0.555006
"Woking","Woking Park",51.311708,-0.556204
"Wollaton Hall","Wollaton Hall and Deer Park",52.951893,-1.211018
"Wolverhampton","West Park",52.588775,-2.140875
"Wood Green juniors","Wood Green School",51.791363,-1.470818
"Woodbank","Woodbank Memorial Park, Stockport",53.408405,-2.130945
"Woodgate Valley Country Park","Woodgate Valley Country Park",52.449447,-2.005952
"Woodhouse Moor","Woodhouse Moor, Leeds",53.808582,-1.560059
"Woodley juniors","Woodford Park",51.454829,-0.903089
"Woodley","Woodford Park",51.45418,-0.903669
"Woodvale juniors","Woodvale juniors",54.60855,-5.9663
"Woolacombe Dunes","Woolacombe Dunes",51.159264,-4.209982
"Worcester Pitchcroft","The Pitchcroft, Worcester Racecourse",52.201513,-2.231964
"Worcester","Worcester Woods Country Park",52.186989,-2.178726
"Worden Park juniors","Worden Park",53.682484,-2.699443
"Worden","Worden Park",53.68129,-2.69437
"Workington","Workington Leisure Centre",54.647169,-3.539767
"Worksop College juniors","Worksop College",53.287414,-1.103224
"Wormwood Scrubs","Wormwood Scrubs Park",51.520412,-0.238523
"Worsley Woods","Worsley Woods, Salford",53.494328,-2.359056
"Worthing Leisure Centre juniors","Worthing Leisure Centre",50.815979,-0.407252
"Worthing","Worthing promenade",50.810312,-0.3645
"Wotton Community PARC juniors","Wotton Community PARC",51.633891,-2.370035
"Wotton","Wotton Community Parc",51.633149,-2.368786
"Wycombe Rye juniors","Wycombe Rye",51.626131,-0.742427
"Wycombe Rye","The Rye",51.62337,-0.74009
"Wyndham juniors","Wyndham Park",52.918182,-0.638312
"Wynyard Woodland","Wynyard Woodland, Stockton-on-Tees",54.612497,-1.378363
"Wyre Forest juniors","Wyre Forest",52.364152,-2.368767
"Wyre Forest","Wyre Forest",52.365002,-2.369798
"Wythenshawe","Wythenshawe Park, Wythenshawe",53.405502,-2.288139
"Y Promenâd","Y Promenâd, Aberhonddu	",51.950753,-3.401145
"Y Promenâd, Abermaw","Y Promenâd, Abermaw",52.7208,-4.056196
"Yarborough Leisure Centre","Yarborough Leisure Centre",53.247281,-0.542854
"Yatton Recreation juniors","Yatton Recreation Ground",51.387275,-2.813883
"Yeovil Rec juniors","Yeovil Rec",50.954606,-2.63893
"York","York Racecourse",53.935375,-1.101379
